y,Ne,Nd,Pe,Pd+,Te,Td+,Td,NVd+,NVd
4.482421875,8.313522755579972e+18,17624971005872.754,22.75545722776956,71.8149888012966,17.084020451534716,53.91624241377796,53.699675648379184,1.162162596524774e+17,-6773315375656019.0
4.501953125,8.322319091581013e+18,17682754251188.19,22.755676215843952,71.81476976563258,17.06612760622943,53.8590909765346,53.64280547135299,1.1695715607715582e+17,-6817383374356577.0
4.521484375,8.331156146123662e+18,17740978697370.316,22.75589639420767,71.8145495420095,17.048190113207838,53.801796377326646,53.5857968044789,1.1770657808133165e+17,-6861974515173064.0
4.541015625,8.340034253945316e+18,17799649784132.03,22.756117774216168,71.81432811914067,17.030207702094092,53.74435774488133,53.528648828683004,1.1846467753461235e+17,-6907098356700335.0
4.560546875,8.348953753745438e+18,17858773048118.734,22.7563403673764,71.81410548558506,17.012180099905276,53.68677419947995,53.47136071680188,1.1923160978203536e+17,-6952764669065453.0
4.580078125,8.357914988246762e+18,17918354125105.71,22.756564185349156,71.81388162974363,16.994107031016863,53.62904485284534,53.413931633428646,1.2000753364554771e+17,-6998983438818605.0
4.599609375,8.366918304257949e+18,17978398752250.746,22.756789239952052,71.81365653985776,16.975988217127554,53.571168808027345,53.35636073476016,1.2079261142652312e+17,-7045764873907295.0
4.619140625,8.375964052737706e+18,18038912770403.52,22.757015543163483,71.81343020401022,16.95782337722354,53.51314515928641,53.29864716844553,1.2158700896531122e+17,-7093119408743930.0
4.638671875,8.385052588860405e+18,18099902126473.207,22.7572431071272,71.81320261012799,16.9396122275422,53.45497299197513,53.2407900734359,1.2239089581163704e+17,-7141057709379575.0
4.658203125,8.394184272082839e+18,18161372875855.723,22.757471944156666,71.81297374598437,16.92135448153506,53.396651382417865,53.1827885798355,1.2320444552218387e+17,-7189590678800110.0
4.677734375,8.403359466211939e+18,18223331184922.92,22.75770206673862,71.81274359919784,16.90304984983028,53.3381793977881,53.12464180875305,1.2402783604383762e+17,-7238729462364859.0
4.697265625,8.412578539473144e+18,18285783333575.35,22.757933487534835,71.81251215722546,16.88469804019434,53.279556095983914,53.066348872153355,1.2486125008266832e+17,-7288485453411651.0
4.716796875,8.421841864579618e+18,18348735717861.9,22.758166219382648,71.81227940735172,16.866298757493173,53.22078052550103,53.00790887270747,1.2570487534169909e+17,-7338870299057257.0
4.736328125,8.431149818802726e+18,18412194852668.754,22.758400275295248,71.81204533667672,16.847851703652577,53.1618517253039,52.949320903639574,1.2655890456189314e+17,-7389895906226251.0
4.755859375,8.440502784044277e+18,18476167374482.004,22.758635668462983,71.81180993210688,16.82935657761794,53.10276872469431,52.89058404856857,1.2742353538689878e+17,-7441574447946815.0
4.775390625,8.449901146910692e+18,18540660044228.273,22.758872412256075,71.81157318035027,16.810813075313288,53.04353054317792,52.831697381340234,1.282989701353104e+17,-7493918369956099.0
4.794921875,8.459345298788951e+18,18605679750198.98,22.759110520228212,71.81133506791396,16.792220889599577,52.98413619032821,52.772659965846344,1.2918541555806296e+17,-7546940397662139.0
4.814453125,8.468835635924015e+18,18671233511065.434,22.75935000612008,71.81109558110131,16.773579710232273,52.92458466564819,52.713470855824255,1.3008308260841018e+17,-7600653543512249.0
4.833984375,8.478372559497479e+18,18737328478993.047,22.759590883862163,71.81085470600625,16.754889223818186,52.864874958429525,52.65412909462965,1.3099218618847675e+17,-7655071114819024.0
4.853515625,8.487956475706856e+18,18803971942865.2,22.75983316757504,71.8106124284996,16.736149113771532,52.80500604760926,52.59463371497337,1.319129447394951e+17,-7710206722093716.0
4.873046875,8.497587795844497e+18,18871171331630.293,22.76007687156445,71.81036873419852,16.717359060269207,52.744976901623986,52.534983738609,1.3284557936954144e+17,-7766074287931458.0
4.892578125,8.507266936376147e+18,18938934217853.633,22.76032201031114,71.81012360841895,16.698518740205298,52.68478647826124,52.47517817577288,1.3379031209370238e+17,-7822688056508820.0
4.912109375,8.51699431902239e+18,19007268321371.66,22.760568598463994,71.80987703613822,16.67962782714476,52.624433724508336,52.415216024700214,1.3474736308258096e+17,-7880062603658922.0
4.931640625,8.526770370849947e+18,19076181512964.492,22.760816650855045,71.80962900202631,16.660685991276285,52.563917576398566,52.355096271487675,1.357169478739221e+17,-7938212847463232.0
4.951171875,8.536595524379528e+18,19145681818444.023,22.761066182553805,71.80937949060072,16.641692899364266,52.503236958854295,52.29481788936805,1.3669927694128992e+17,-7997154059302888.0
4.970703125,8.546470217699543e+18,19215777413172.79,22.76131720893199,71.80912848641427,16.622648214699872,52.442390785527564,52.23437984579225,1.3769455963546005e+17,-8056901883674527.0
4.990234375,8.556394894569814e+18,19286473696306.527,22.76156974569662,71.80887597414163,16.603551597051393,52.38137795863747,52.17378481354561,1.387030118932023e+17,-8117472515496220.0
5.009765625,8.566370004535954e+18,19357092760788.598,22.76182380894859,71.80862193873858,16.584402702615414,52.32019736880478,52.11489700456031,1.3972486761097992e+17,-8178589471113425.0
5.029296875,8.576396003099652e+18,19429016151745.44,22.762079415374075,71.80836636604916,16.565201183959726,52.2588478948817,52.05398169061961,1.4076040296009784e+17,-8240851999260457.0
